DATE,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD
2013.10.03,8638.5,8657,8568,8589.5,1291,0,0
2013.10.04,8590,8648,8573,8641.5,986,0,0
2013.10.07,8591,8608.5,8510.5,8582.5,1876,0,0
2013.10.08,8591,8614,8522.5,8525,1171,0,0
2013.10.09,8554.5,8593.5,8490.5,8537.5,1891,0,0
2013.10.10,8566.5,8744,8550,8735,2196,0,0
2013.10.11,8723.5,8748,8698.5,8741.5,811,0,0
2013.10.14,8697.5,8762.5,8677.5,8756,1116,0,0
2013.10.15,8746,8823.5,8745.5,8783.5,1186,0,0
2013.10.16,8807.5,8865.5,8784.5,8852,1176,0,0
2013.10.17,8830.5,8844.5,8767,8827,1516,0,0
2013.10.18,8847,8868.5,8806.5,8856,1151,0,0
2013.10.21,8865.5,8882,8835.5,8864,916,0,0
2013.10.22,8863,8989.5,8850,8947,1951,0,0
2013.10.23,8915.5,8935,8897.5,8925,656,0,0
2013.10.24,8963,8998,8951.5,8973.5,826,0,0
2013.10.25,8945.5,9011.5,8943.5,8989,926,0,0
