DATE,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD
2017.04.07,52.08,53.32,51.89,52.62,5995,5995,0
2017.04.10,52.62,53.53,52.62,53.49,4327,4327,0
2017.04.11,53.57,53.81,53.08,53.77,4317,4317,0
2017.04.12,53.76,54.11,53.11,53.21,4481,4481,0
2017.04.13,53.31,53.77,53.13,53.28,4139,4139,0
2017.04.17,53.31,53.6,52.98,53.17,3614,3614,0
2017.04.18,53.16,53.27,52.52,52.73,4035,4035,0
2017.04.19,52.72,53.04,50.51,50.97,4753,4753,0
2017.04.20,50.97,51.36,50.47,50.68,4951,4951,0
2017.04.21,50.67,50.9,49.18,49.61,4608,4608,0
2017.04.24,49.64,50.19,49.01,49.17,4321,4321,0
2017.04.25,49.18,49.79,48.85,49.33,4504,4504,0
2017.04.26,49.31,50.17,48.93,49.19,4538,4538,0
2017.04.27,49.18,49.39,48.18,49.18,5946,5946,0
2017.04.28,49.22,49.73,48.78,49.15,4745,4745,0
2017.05.01,49.13,49.28,48.56,48.69,3538,3538,0
2017.05.02,48.74,49.25,47.33,48.02,4956,4956,0
2017.05.03,48.09,48.2,47.28,47.52,5283,5283,0
2017.05.04,47.56,47.71,45.27,45.45,6023,6023,0
2017.05.05,45.48,46.64,43.73,46.46,8655,8655,0
2017.05.08,46.3,46.94,45.7,46.45,7138,7138,0
2017.05.09,46.46,46.75,45.5,46.13,5874,5874,0
2017.05.10,46.15,47.75,45.99,47.34,5788,5788,0
2017.05.11,47.35,48.19,47.32,47.78,5176,5176,0
2017.05.12,47.77,48.3,47.59,48.12,5282,5282,0
2017.05.15,48.14,49.95,48.04,49.09,5965,5965,0
2017.05.16,49.1,49.66,48.48,48.53,5408,5408,0
2017.05.17,48.51,49.81,48.33,49.25,6117,6117,0
2017.05.18,49.24,49.9,48.36,49.6,6070,6070,0
2017.05.19,49.61,50.84,49.58,50.83,5038,5038,0
2017.05.22,51.1,51.4,50.72,51,5237,5237,0
2017.05.23,51.03,51.75,50.55,51.45,4798,4798,0
2017.05.24,51.4,51.85,51.01,51.25,5239,5239,0
2017.05.25,51.22,51.97,48.42,48.65,8845,8845,0
2017.05.26,48.74,49.9,48.15,49.81,7065,7065,0
2017.05.29,49.89,50.26,49.48,49.96,3112,3112,0
2017.05.30,49.98,50.02,49.01,49.61,4828,4828,0
2017.05.31,49.6,49.67,47.71,48.59,6146,6146,0
2017.06.01,48.58,49.14,47.87,48,6461,6461,0
2017.06.02,47.99,48.16,46.72,47.69,7067,7067,0
2017.06.05,47.68,48.38,46.84,47.36,6466,6466,0
2017.06.06,47.39,48.36,46.9,47.94,6749,6749,0
2017.06.07,47.95,48.19,45.62,45.74,6245,6245,0
2017.06.08,45.82,46.15,45.18,45.65,6413,6413,0
2017.06.09,45.66,46.15,45.24,45.89,5648,5648,0
2017.06.12,45.76,46.68,45.64,45.96,5279,5279,0
2017.06.13,45.98,46.74,45.76,46.13,6067,6067,0
2017.06.14,46.11,46.64,44.72,44.85,6574,6574,0
2017.06.15,44.87,45.01,44.42,44.45,5231,5231,0
2017.06.16,44.44,45.15,44.44,44.88,4070,4070,0
2017.06.19,44.87,45.25,44.23,44.3,4158,4158,0
2017.06.20,44.29,44.66,42.92,43.33,5083,5083,0
2017.06.21,43.33,44.17,42.03,42.49,6091,6091,0
2017.06.22,42.53,43.29,42.24,42.76,5307,5307,0
2017.06.23,42.77,43.18,42.51,43.11,4596,4596,0
2017.06.26,43.12,43.63,42.6,43.46,4923,4923,0
2017.06.27,43.45,44.41,43.29,43.7,4849,4849,0
2017.06.28,43.65,44.86,43.64,44.86,5240,5240,0
2017.06.29,44.85,45.42,44.62,44.82,5012,5012,0
2017.06.30,44.86,46.31,44.85,46.3,4492,4492,0
2017.07.03,46.22,47.07,45.89,47.03,4236,4236,0
2017.07.04,47.01,47.29,46.71,47.05,3153,3153,0
2017.07.05,47.03,47.21,44.49,45.59,6240,6240,0
2017.07.06,45.62,46.5,45.16,45.28,6028,6028,0
2017.07.07,45.32,45.39,43.75,44.31,6690,6690,0
2017.07.10,44.32,45,43.8,44.71,5849,5849,0
2017.07.11,44.73,45.94,44,45.87,5871,5871,0
2017.07.12,45.89,46.61,45.25,45.57,6476,6476,0
2017.07.13,45.56,46.4,45.13,46.24,5238,5238,0
2017.07.14,46.23,46.89,45.94,46.84,5316,5316,0
2017.07.17,46.84,47.05,46.07,46.15,5181,5181,0
2017.07.18,46.16,47.11,46,46.39,5566,5566,0
2017.07.19,46.43,47.43,46.3,47.24,4880,4880,0
2017.07.20,47.23,47.71,46.78,46.9,4829,4829,0
2017.07.21,46.86,47.18,45.51,45.56,5401,5401,0
2017.07.24,45.57,46.49,45.37,46.46,5563,5563,0
2017.07.25,46.42,48.63,46.35,48.53,4736,4736,0
2017.07.26,48.46,48.84,47.84,48.67,5306,5306,0
2017.07.27,48.66,49.21,48.23,49.11,5361,5361,0
